ISIN,Index Weight,Maturity Date,Coupon in %,Coupon Frequency,Dirty Price,Accrued Interest,Annual Yield,Report Date,Day Count
XS3168797135,1.493508177,2030-10-28,4.7,2,101.1639489,0.426098901,4.581088959,2025-11-30,ACT/ACT
XS3173764054,1.498240778,2030-11-01,4.8026,2,101.6273537,0.985063674,4.705640767,2025-11-30,ACT/ACT
XS2228291279,1.608317797,2030-12-10,1,1,87.30005274,0.97260274,4.061239287,2025-11-30,ACT/ACT
XS0121617517,2.021679342,2030-12-19,5.75,2,109.8218678,2.571527778,4.187160165,2025-11-30,ISMA-30/360
XS0416848793,3.42557924,2031-03-11,6.875,1,115.8124327,4.97260274,4.513938159,2025-11-30,ACT/ACT
XS2800802501,0.943545206,2031-04-15,5.082,2,102.1897008,0.642230769,4.807547379,2025-11-30,ACT/ACT
XS2811733240,1.514603318,2031-04-30,4.875,2,102.5258086,0.415178571,4.48060215,2025-11-30,ACT/ACT
XS3162369527,1.50418675,2031-08-27,4.75,2,101.8331128,1.226222826,4.680597166,2025-11-30,ACT/ACT
XS2464407860,2.019887969,2032-04-04,2.5,1,91.23430562,1.643835616,4.415255922,2025-11-30,ACT/ACT
XS2496686309,0.863759341,2032-07-14,3.25,2,93.75927152,1.227581522,4.621291559,2025-11-30,ACT/ACT
XS2689046626,1.549553808,2032-09-21,5.125,1,105.0663167,0.982876712,4.394945009,2025-11-30,ACT/ACT
XS3190849912,1.870719404,2032-09-29,5,2,101.6341436,0.856353591,4.922736128,2025-11-30,ACT/ACT
XS2354308194,1.190514452,2033-06-23,1.375,1,80.58556973,0.602739726,4.563304673,2025-11-30,ACT/ACT
XS0419834931,3.973976129,2034-03-27,5.625,2,107.597185,0.984375,4.710814777,2025-11-30,ISMA-30/360
XS0202077953,3.161131154,2035-09-28,5.25,2,104.6040167,0.904166667,4.830017937,2025-11-30,ISMA-30/360
XS2787862429,1.491208708,2036-03-22,4.75,1,100.8089958,3.292465753,5.061991702,2025-11-30,ACT/ACT
XS0161353999,0.417379213,2036-07-13,5.396,2,104.5538761,2.052826087,4.962174524,2025-11-30,ACT/ACT
XS0702029132,2.86837714,2036-11-04,5,1,98.52387438,0.356164384,5.223243246,2025-11-30,ACT/ACT
XS0298709188,1.075692603,2037-05-05,5.5,1,105.9292551,3.149315068,5.167802753,2025-11-30,ACT/ACT
XS2724943639,1.536512078,2038-12-07,5.125,1,103.7279623,5.026712329,5.265059546,2025-11-30,ACT/ACT
XS0279211832,1.359360222,2039-01-19,4.875,2,99.61176833,1.773958333,5.167330348,2025-11-30,ISMA 30/360
XS2014278944,2.652149087,2039-06-19,2.375,1,71.84022329,1.067123288,5.486474113,2025-11-30,ACT/ACT
XS0969574598,1.165492186,2041-04-10,4.25,1,89.30105753,2.724657534,5.570687487,2025-11-30,ACT/ACT
XS0629875708,1.484799373,2041-05-23,5.25,1,100.8776803,2.747260274,5.428271088,2025-11-30,ACT/ACT
XS1269176191,1.547014809,2042-07-31,3.6,2,82.89155826,1.193478261,5.331283976,2025-11-30,ACT/ACT
DE000A1G85D0,1.972699095,2042-09-10,3.75,1,82.04314178,0.832191781,5.490634496,2025-11-30,ACT/ACT
DE000A1HG1L4,2.547827895,2043-03-13,4.5,1,92.17411699,3.230136986,5.505629405,2025-11-30,ACT/ACT
XS2496686564,0.821461602,2052-07-14,3.625,2,74.23221554,1.369225543,5.675653743,2025-11-30,ACT/ACT
XS2228387465,0.855089781,2052-09-10,1.75,1,46.40457616,0.388356164,5.747187964,2025-11-30,ACT/ACT
XS0841542961,0.991447974,2052-10-17,3.75,2,76.8683667,0.453296703,5.501143875,2025-11-30,ACT/ACT
XS1577724492,0.550008307,2057-04-11,2.25,2,49.90786593,0.309065934,5.811046866,2025-11-30,ACT/ACT
XS2014291707,1.529654798,2059-06-19,2.625,1,55.53573206,1.179452055,5.708181782,2025-11-30,ACT/ACT
XS0530302628,1.069907815,2060-08-03,5.375,1,96.61278726,1.75239726,5.716652244,2025-11-30,ACT/ACT
XS2343114331,0.445350476,2061-06-04,1.625,2,39.90479044,0.794740437,5.664534652,2025-11-30,ACT/ACT
XS1846644968,0.54563053,2078-06-27,2.35,2,48.76191934,1.001639344,5.384635745,2025-11-30,ACT/ACT
XS1713474838,1.841374652,2117-12-08,2.544,1,49.3738811,2.488241096,5.472180692,2025-11-30,ACT/ACT
